First Name,Last Name,Phone,Country,College,Enrollment Status,Counsellor,Fee Currency,Fee Amount,Fee Paid,Balance Due,Fee Payment Status,Student ID,Deadline Date
Njoroge,Dlamini,+267936313916,Botswana,Srm Chennai,Deferred,Akshay,USD,750.0,750.0,0.0,No Payment Due,EDO4080,2026-09-04
Halima,Balde,+265975121039,Malawi,Upes,Pending,Abdul,USD,2000.0,2000.0,0.0,No Payment Due,EDO6817,2025-09-25
Tunde,Diallo,+267130317884,Botswana,Chitkara University,Dropped,Akshay,USD,1000.0,0.0,1000.0,Payment Due,EDO6762,2026-03-04
Esther,Nkosi,+237726305087,Cameroon,Bennett University,Pending,Mayank,USD,937.5,690.5875,246.91250000000002,Payment Due,EDO8173,2025-09-21
Ebuka,Bekele,+254646914740,Kenya,Lovely Professional University,In Progress,Not Found,USD,937.5,937.5,0.0,No Payment Due,EDO4531,2024-11-09
Otieno,Mbewe,237843286192,Cameroon,Vit University,Deferred,Abdul,USD,937.5,570.6875,366.8125,Payment Due,EDO2187,2024-07-04
Abraham,Camara,+260600311452,Zambia,Chitkara University,Active,Akshay,USD,750.0,750.0,0.0,No Payment Due,EDO5457,2026-04-04
Aminata,Khumalo,+265347849645,Malawi,Lovely Professional University,Applied,Priya,USD,750.0,750.0,0.0,No Payment Due,EDO4527,2024-08-17
Binta,Mokoena,865769327,Rwanda,Lovely Professional University,On Hold,Priya,USD,937.5,0.0,937.5,Payment Due,EDO4268,2025-05-22
Mutua,,+255005661846,Tanzania,Sharda University,Enrolled,Akshay,USD,1500.0,1500.0,0.0,No Payment Due,EDO3824,2025-11-29
Adaeze,,+234952020743,Nigeria,,Pending,Abdul,USD,1500.0,22.0,1478.0,Payment Due,EDO1238,2024-04-13
Faith,Tesfaye,256259516624,Uganda,Lovely Professional University,Waitlisted,Akshay,USD,1500.0,166.0,1334.0,Payment Due,EDO7358,2026-08-24
Emmanuel,Mbewe,+251928492426,Ethiopia,Lpu,Inactive,Vivek,USD,750.0,750.0,0.0,No Payment Due,EDO7174,2026-12-16
Mwangi,Bekele,+250221830868,Rwanda,Amity University,Pending,Manan,USD,3000.0,280.0,2720.0,Payment Due,EDO3028,2025-09-30
Ibrahim,Dike,,Cameroon,Lpu,Inactive,Vivek,USD,1500.0,0.0,1500.0,Payment Due,EDO9218,2026-02-10
Halima,Alemu,+264144069705,Namibia,,In Progress,Abdul,USD,562.5,123.2125,439.2875,Payment Due,EDO7596,2025-01-03
Mwangi,Sithole,237951277,Tanzania,Manipal University,On Hold,Mayank,USD,2000.0,2000.0,0.0,No Payment Due,EDO6181,2025-02-22
Halima,Mokoena,+264459133445,Namibia,Lpu,Enrolled,Vivek,USD,562.5,57.45,505.05,Payment Due,EDO2184,2026-05-19
Isaac,Boateng,,Uganda,Lovely Professional University,Applied,Abdul,USD,750.0,80.0,670.0,Payment Due,EDO2034,2025-01-09
Linet,Banda,+251321179861,Ethiopia,Amity Noida,In Progress,Vivek,USD,2500.0,0.0,2500.0,Payment Due,EDO8312,2025-02-01
Binta,Diop,+265174410132,Malawi,Srm Chennai,Pending,Manan,USD,2000.0,2000.0,0.0,No Payment Due,EDO9571,2025-02-27
Abena,Owino,+264504250220,Namibia,Amity Noida,Pending,Vivek,USD,2000.0,2000.0,0.0,No Payment Due,EDO7829,2026-03-02
Njoroge,Bello,46193364,Tanzania,Chitkara University,Enrolled,Abdul,USD,750.0,57.0,693.0,Payment Due,EDO1978,2025-08-18
Victor,Zungu,,South Africa,Srm Chennai,In Progress,Priya,USD,750.0,0.0,750.0,Payment Due,EDO6986,2024-05-11
Tendai,Camara,67051680,Ethiopia,Lovely Professional University,Deferred,Mayank,USD,750.0,750.0,0.0,No Payment Due,EDO5076,2026-08-28
Otieno,Kamau,,Botswana,Sharda University,Active,Priya,USD,3000.0,3000.0,0.0,No Payment Due,EDO9552,2026-02-19
Halima,Barry,,Namibia,,Enrolled,Mayank,USD,1500.0,1500.0,0.0,No Payment Due,EDO3059,2025-03-21
Kariuki,Fall,+264174638646,Namibia,,Pending,Abdul,USD,562.5,34.8375,527.6625,Payment Due,EDO7289,2025-04-15
Linet,Omondi,+260328085227,Zambia,,Pending,Manan,USD,937.5,937.5,0.0,No Payment Due,EDO9747,2026-01-20
Kemi,Phiri,295860140,Tanzania,Vit University,Applied,Akshay,USD,2000.0,2000.0,0.0,No Payment Due,EDO2116,2025-10-21
Daniel,,+251094582306,Ethiopia,Manipal University,Deferred,Unknown,USD,1500.0,331.0,1169.0,Payment Due,EDO8178,2026-03-30
Ruth,Zulu,256290461508,Uganda,Upes,Pending,Unknown,USD,562.5,0.0,562.5,Payment Due,EDO8856,2024-02-26
Joy,Asante,+255995151326,Tanzania,,In Progress,Unknown,USD,1500.0,1500.0,0.0,No Payment Due,EDO8757,2025-08-24
Omar,Owusu,+27395820526,South Africa,Upes,Active,Mayank,USD,1500.0,1500.0,0.0,No Payment Due,EDO1779,2024-10-11
Ruth,Otieno,+254327960066,Kenya,Amity Noida,Waitlisted,Priya,USD,2000.0,847.0,1153.0,Payment Due,EDO4200,2025-06-12
Zara,Tadesse,+256752657566,Uganda,Lpu,Pending,Akshay,USD,937.5,227.175,710.325,Payment Due,EDO8596,2025-04-28
Sade,,256998765674,Uganda,Amity Noida,Enrolled,Not Found,USD,1000.0,0.0,1000.0,Payment Due,EDO7176,2025-11-20
Nia,Kapinga,+251192564716,Ethiopia,Srm University,Active,Priya,USD,3000.0,1332.0,1668.0,Payment Due,EDO3503,2024-07-21
Femi,Phiri,908069079,Tanzania,Vit University,Deferred,Mayank,USD,3000.0,2019.0,981.0,Payment Due,EDO2272,2026-05-18
Halima,Boateng,489363227,Rwanda,Lovely Professional University,Active,Not Assigned,USD,937.5,0.0,937.5,Payment Due,EDO2515,2025-04-14
Adaeze,Ndlovu,+234217107737,Nigeria,Bennett University,On Hold,Not Assigned,USD,2500.0,137.0,2363.0,Payment Due,EDO1064,2026-05-13
Hassan,Appiah,,Zimbabwe,Chitkara University,Enrolled,Akshay,USD,1500.0,1500.0,0.0,No Payment Due,EDO8071,2024-03-05
Victor,Nkosi,+27452929,Rwanda,Lovely Professional University,Applied,Akshay,USD,1000.0,238.0,762.0,Payment Due,EDO9540,2026-04-19
Ruth,Tembo,+267603821805,Botswana,Sharda University,Applied,Unknown,USD,562.5,0.0,562.5,Payment Due,EDO8389,2024-02-10
Olumide,Bello,182718417,Zambia,Vit University,Applied,Akshay,USD,2000.0,529.0,1471.0,Payment Due,EDO8804,2024-06-27
Zanele,Camara,+250721042728,Rwanda,Manipal University,Pending,Vivek,USD,562.5,125.4125,437.0875,Payment Due,EDO4761,2026-07-13
Halima,Cele,360892343,Rwanda,Bennett University,Active,Akshay,USD,562.5,91.775,470.725,Payment Due,EDO1051,2026-05-07
Hassan,Fall,+260723275376,Zambia,Upes,In Progress,Abdul,USD,3000.0,3000.0,0.0,No Payment Due,EDO4940,2024-05-04
Ade,Nkosi,698849604,Zimbabwe,Srm University,Enrolled,Vivek,USD,3000.0,0.0,3000.0,Payment Due,EDO9240,2025-07-25
Chisom,Mumba,,Ethiopia,Bennett University,Active,Priya,USD,2500.0,2500.0,0.0,No Payment Due,EDO2003,2026-10-02
Adaeze,Mensah,+27990133246,South Africa,Srm Chennai,Applied,Unknown,USD,2500.0,0.0,2500.0,Payment Due,EDO4714,2024-10-10
Tunde,Boateng,+255106528162,Tanzania,Vit University,Deferred,Abdul,USD,1000.0,431.0,569.0,Payment Due,EDO7109,2024-07-26
Abraham,Bello,,Rwanda,Srm Chennai,Enrolled,Manan,USD,1000.0,156.0,844.0,Payment Due,EDO6095,2026-10-01
Musa,Obi,,Tanzania,Upes,Enrolled,Vivek,USD,3000.0,2044.0,956.0,Payment Due,EDO6481,2026-06-22
Yusuf,Kamau,+234398449286,Nigeria,Lpu,On Hold,Abdul,USD,3000.0,3000.0,0.0,No Payment Due,EDO3728,2025-09-08
Aminata,Adjei,+233019200111,Ghana,Vit University,Active,Mayank,USD,562.5,562.5,0.0,No Payment Due,EDO3581,2024-01-26
Peace,,,Botswana,Bennett University,Enrolled,Unknown,USD,1000.0,811.0,189.0,Payment Due,EDO7858,2024-04-05
Binta,Ndlovu,+265624062221,Malawi,Lovely Professional University,Active,Abdul,USD,3000.0,3000.0,0.0,No Payment Due,EDO5176,2026-01-15
Kemi,Dlamini,+256490771500,Uganda,Amity Noida,Inactive,Not Assigned,USD,1500.0,0.0,1500.0,Payment Due,EDO8209,2025-10-25
Isaac,Achieng,540390245,Nigeria,Bennett University,Active,Mayank,USD,750.0,572.0,178.0,Payment Due,EDO7543,2025-02-24
Aminata,Gyasi,,Ghana,Lovely Professional University,Enrolled,Vivek,USD,937.5,83.375,854.125,Payment Due,EDO7445,2025-08-30
Nkechi,Phiri,+264134968177,Namibia,Bennett University,Enrolled,Mayank,USD,1500.0,1500.0,0.0,No Payment Due,EDO4845,2026-11-12
Ngozi,Phiri,+233743422686,Ghana,Upes,Inactive,Not Assigned,USD,750.0,0.0,750.0,Payment Due,EDO7221,2025-01-09
Aminata,Ndiaye,256605312846,Uganda,Manipal University,Active,Abdul,USD,2000.0,639.0,1361.0,Payment Due,EDO1411,2025-02-06
Tunde,,+255641067929,Tanzania,Srm University,Inactive,Vivek,USD,2000.0,712.0,1288.0,Payment Due,EDO7966,2025-11-22
Emmanuel,Mensah,,Nigeria,Srm University,Pending,Akshay,USD,1000.0,0.0,1000.0,Payment Due,EDO7957,2026-02-07
Otieno,Banda,+27475193355,South Africa,Lovely Professional University,Pending,Priya,USD,562.5,0.0,562.5,Payment Due,EDO8403,2026-07-26
Binta,Bello,+254110577390,Kenya,Lovely Professional University,On Hold,Unknown,USD,1000.0,257.0,743.0,Payment Due,EDO2157,2024-06-04
Blessing,Asante,,Kenya,Srm University,Active,Mayank,USD,562.5,175.15,387.35,Payment Due,EDO4853,2025-12-15
Linet,Achieng,,Ethiopia,Upes,Active,Akshay,USD,1000.0,265.0,735.0,Payment Due,EDO1583,2026-11-03
Victor,Boateng,+237973960963,Cameroon,Sharda University,Active,Unknown,USD,3000.0,416.0,2584.0,Payment Due,EDO5765,2024-10-12
Ibrahim,Bello,+27376763715,South Africa,Chitkara University,Dropped,Mayank,USD,562.5,562.5,0.0,No Payment Due,EDO3085,2024-09-02
Ade,Diop,933714004,Namibia,Sharda University,Deferred,Abdul,USD,1000.0,0.0,1000.0,Payment Due,EDO1865,2025-05-18
Linet,Tesfaye,+267923158486,Botswana,Manipal University,Enrolled,Manan,USD,750.0,37.2125,712.7875,Payment Due,EDO2881,2026-01-27
Hope,Ndlovu,+263901821468,Zimbabwe,Amity Noida,Active,Akshay,USD,937.5,0.0,937.5,Payment Due,EDO2988,2024-04-30
Emmanuel,Eze,415139042,Malawi,Vit University,On Hold,Priya,USD,1500.0,0.0,1500.0,Payment Due,EDO8018,2025-09-18
